OH,C2H4,,C2H4OH,,,,,1.000E-28,-4.500E+00,0.000E+00,2.000E+00,1.000E+02,7.500E-12,-0.850E+00,0.000E+00,1.200E+00,5.000E+01,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,Sander et al. 2011
OH,CO,,CO2,H,,,,3.230E-33,1.000E+00,0.000E+00,1.4000E+00,2.100E+01,1.000E+90,0.000E+00,0.000E+00,1.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,Atkinson et al. 2006
CO,H,,HCO,,,,,7.500E-35,0.2000E+00,0.000E+00,1.600E+00,1.000E+02,1.000E-10,0.000E+00,1.000E+03,3.000E+00,3.000E+02,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,"k0 from Baulch et al. 2005, k_inf from Wagner & Bowman 1987, Wang et al. 1973"
HCO,CH3,,CH3CHO,,,,,7.000E-26,-3.500E+00,0.000E+00,1.000E+01,1.000E+02,3.010E-11,0.000E+00,0.000E+00,2.000E+00,1.000E+02,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,k0 from our semi empirical model Hébrard et al. [2013] / k_inf from Tsang & Herron 1991
NO,H,,HNO,,,,,1.340E-31,-1.320e+00,3.700E+02,2.000E+00,0.000E+00,2.440E-10,-0.410E+00,0.000E+00,1.600E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,Tsang & Herron 1991
NO,CH3,,CH3NO,,,,,1.100E-29,-3.500E+00,0.000E+00,2.000E+00,0.000E+00,1.100E-11,0.600E+00,0.000E+00,1.600E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,"Kaiser 1993, Jodkowski et al. 1993, Baulch et al. 2005"
CS,H,,HCS,,,,,7.500E-34,0.200E+00,0.000E+00,3.000E+00,0.000E+00,1.000E-10,0.000E+00,8.000E+02,3.000E+00,1.000E+02,0.000E+00,0.000E+00,0.000E+00,1.000E+00,0.000E+00,,"H + CO, barrier calculated at M06-2X/cc-pVTZ"
HCCS,H,,H2CCS,,,,,2.000E-27,-1.500E+00,0.000E+00,3.000E+00,0.000E+00,1.000E-10,0.000E+00,0.000E+00,3.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.000E+00,0.000E+00,,M06-2X/cc-pVTZ / Semi empirical model
C2S,H,,HCCS,,,,,1.000E-27,-1.500E+00,0.000E+00,3.000E+00,0.000E+00,1.000E-10,0.000E+00,0.000E+00,3.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.000E+00,0.000E+00,,M06-2X/cc-pVTZ / Semi empirical model
C3S,H,,HC3S,,,,,3.000E-25,-2.930E+00,1.760E+00,1.000E+01,0.000E+00,1.000E-10,0.000E+00,8.000E+02,3.000E+00,1.000E+02,0.000E+00,0.000E+00,0.000E+00,1.000E+00,0.000E+00,,Equal to H + C4H2 and to H + CS respectively
SH,CH3,,CH3SH,,,,,1.000E-28,-3.500E+00,0.000E+00,3.000E+00,0.000E+00,1.200E-10,0.000E+00,0.000E+00,3.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.000E+00,0.000E+00,,M06-2X/cc-pVTZ/semi empirical model
S3P,C2H2,,C2H2S,,,,,5.500E-30,0.000E+00,0.000E+00,1.000E+01,0.000E+00,1.400E-11,0.000E+00,1.010E+03,1.800E+00,2.000E+02,0.000E+00,0.000E+00,0.000E+00,1.000E+00,0.000E+00,,"Strausz et al. 1971, Little & Donovan 1973 = k0(OH + C2H2)"
S3P,C2H4,,C2H4S,,,,,1.000E-28,0.000E+00,0.000E+00,1.000E+01,0.000E+00,7.140E-12,0.000E+00,7.950E+02,1.800E+00,2.000E+02,0.000E+00,0.000E+00,0.000E+00,1.000E+00,0.000E+00,,Davis et al. 1972 (OH + C2H4)
NS,CH3,,SOOTS,,,,,1.100E-29,-3.500E+00,0.000E+00,2.000E+00,0.000E+00,1.100E-11,0.600E+00,0.000E+00,1.600E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.000E+00,0.000E+00,,CH3 + NO (production of H3CNS)
